tsne_x,tsne_y,method,family
43.025997,3.4918516,Masking Diffusion,Generative AI
3.9563944,-32.737328,Masking Diffusion,Generative AI
10.75104,36.36372,Masking Diffusion,Generative AI
2.1765838,-34.27478,Masking Diffusion,Generative AI
23.416069,-6.1031036,Masking Diffusion,Generative AI
-8.477248,47.15324,Masking Diffusion,Generative AI
0.9532802,-34.062817,Masking Diffusion,Generative AI
-56.31217,-3.7517478,Masking Diffusion,Generative AI
-35.495274,6.0588565,Masking Diffusion,Generative AI
23.237514,-3.5628464,Masking Diffusion,Generative AI
21.35893,-35.37383,Masking Diffusion,Generative AI
-36.912956,27.200508,Masking Diffusion,Generative AI
-13.767279,6.545204,Masking Diffusion,Generative AI
-55.36186,-3.8242843,Masking Diffusion,Generative AI
-44.3511,-23.592558,Masking Diffusion,Generative AI
-19.212004,40.14488,Masking Diffusion,Generative AI
18.462349,24.722927,Masking Diffusion,Generative AI
-35.864056,6.0792456,Masking Diffusion,Generative AI
38.218338,-24.829105,Masking Diffusion,Generative AI
-12.37855,21.187256,Masking Diffusion,Generative AI
42.175148,3.7992,Masking Diffusion,Generative AI
-2.2819562,-18.751554,Masking Diffusion,Generative AI
-28.980135,13.440715,Masking Diffusion,Generative AI
-0.39148903,-18.334335,Masking Diffusion,Generative AI
2.0712724,44.29044,Masking Diffusion,Generative AI
27.879278,-4.569904,Masking Diffusion,Generative AI
28.615135,-0.57576895,Masking Diffusion,Generative AI
-56.216053,-3.7796092,Masking Diffusion,Generative AI
7.202388,25.403791,Masking Diffusion,Generative AI
-25.942295,14.91782,Masking Diffusion,Generative AI
42.148468,3.7379043,Masking Diffusion,Generative AI
-28.789932,14.526084,Masking Diffusion,Generative AI
8.944565,-22.512003,Masking Diffusion,Generative AI
-19.365328,-4.77657,Masking Diffusion,Generative AI
40.191765,15.764434,Masking Diffusion,Generative AI
0.95115185,-34.545372,Masking Diffusion,Generative AI
37.97028,-24.747099,Masking Diffusion,Generative AI
22.071375,-17.46229,Masking Diffusion,Generative AI
-2.3366764,-17.955164,Masking Diffusion,Generative AI
22.416779,-17.432226,Masking Diffusion,Generative AI
-20.110935,10.747568,Masking Diffusion,Generative AI
-16.25031,18.594904,Masking Diffusion,Generative AI
23.2284,-3.5652425,Masking Diffusion,Generative AI
19.535336,24.529844,Masking Diffusion,Generative AI
39.41345,-26.115465,Masking Diffusion,Generative AI
10.623351,-45.948082,Masking Diffusion,Generative AI
-28.842978,13.476549,Masking Diffusion,Generative AI
43.128704,3.717256,Masking Diffusion,Generative AI
49.47006,-9.135058,Masking Diffusion,Generative AI
19.813807,-35.642044,Masking Diffusion,Generative AI
-7.0557566,46.53855,Masking Diffusion,Generative AI
11.7237015,35.51173,Masking Diffusion,Generative AI
19.28539,-6.9777775,Masking Diffusion,Generative AI
-56.119724,-3.4779959,Masking Diffusion,Generative AI
-18.213703,-5.48069,Masking Diffusion,Generative AI
19.14001,-8.539533,Masking Diffusion,Generative AI
1.8740108,-33.736404,Masking Diffusion,Generative AI
-56.46028,-3.7832634,Masking Diffusion,Generative AI
10.748163,35.397648,Masking Diffusion,Generative AI
-44.321384,-23.516283,Masking Diffusion,Generative AI
39.58945,14.685037,Masking Diffusion,Generative AI
37.65675,-26.204535,Masking Diffusion,Generative AI
28.036798,-7.233794,Masking Diffusion,Generative AI
-12.756032,5.1929927,Masking Diffusion,Generative AI
21.678196,8.657613,Masking Diffusion,Generative AI
-2.238961,-18.427399,Masking Diffusion,Generative AI
-14.220742,6.8845077,Time warping,Transformation
-31.374418,12.813646,Time warping,Transformation
6.065722,17.695831,Time warping,Transformation
-21.307617,15.566067,Time warping,Transformation
-25.70537,14.31818,Time warping,Transformation
21.7639,-16.316309,Time warping,Transformation
-9.785269,19.37828,Time warping,Transformation
-19.403805,-4.747061,Time warping,Transformation
43.171494,4.9047728,Time warping,Transformation
41.62756,4.5565596,Time warping,Transformation
21.333122,-36.786957,Time warping,Transformation
-45.98059,-22.21125,Time warping,Transformation
-28.934792,-5.9229245,Time warping,Transformation
-40.86298,-21.39544,Time warping,Transformation
-13.648939,18.314655,Time warping,Transformation
21.314863,-36.98395,Time warping,Transformation
13.430153,-43.172516,Time warping,Transformation
39.281586,-22.701622,Time warping,Transformation
27.853521,-4.7068205,Time warping,Transformation
-6.105592,47.46801,Time warping,Transformation
-44.73005,-21.005123,Time warping,Transformation
46.6565,-9.556838,Time warping,Transformation
40.916763,13.370138,Time warping,Transformation
-34.543625,-0.049061783,Time warping,Transformation
-57.08991,-5.514427,Time warping,Transformation
40.86537,13.363746,Time warping,Transformation
5.9293914,29.430635,Time warping,Transformation
-27.752113,-6.171321,Time warping,Transformation
-18.335855,40.719173,Time warping,Transformation
-6.2325115,47.50469,Time warping,Transformation
-30.820288,13.412066,Time warping,Transformation
21.132751,-16.994915,Time warping,Transformation
7.329217,-30.566263,Time warping,Transformation
-56.50906,-1.7997953,Time warping,Transformation
-2.7353492,-19.625694,Time warping,Transformation
-10.941314,21.871489,Time warping,Transformation
11.703234,10.892725,Time warping,Transformation
-45.730423,-22.97245,Time warping,Transformation
-20.120235,10.27755,Time warping,Transformation
-11.988349,5.1291256,Time warping,Transformation
-5.591438,23.407106,Time warping,Transformation
5.7967696,17.911903,Time warping,Transformation
46.99341,-10.178289,Time warping,Transformation
18.412779,-37.578793,Time warping,Transformation
42.251965,5.359926,Time warping,Transformation
7.673723,-19.810602,Time warping,Transformation
-51.305954,-2.7160892,Time warping,Transformation
30.98987,-8.020704,Time warping,Transformation
7.860374,16.80129,Time warping,Transformation
7.231677,16.822393,Time warping,Transformation
20.854088,8.180173,Time warping,Transformation
-3.7867565,23.40395,Time warping,Transformation
33.32279,32.129654,Time warping,Transformation
-2.9350092,20.219288,Time warping,Transformation
21.755428,-15.871609,Time warping,Transformation
-20.684166,28.322044,Time warping,Transformation
19.83442,25.66748,Time warping,Transformation
-29.101282,-5.988428,Time warping,Transformation
29.576208,-1.3806387,Time warping,Transformation
-6.755259,20.043293,Time warping,Transformation
9.089013,-29.82621,Time warping,Transformation
-18.39384,25.985947,Time warping,Transformation
-8.150582,47.74756,Time warping,Transformation
18.978155,25.276516,Time warping,Transformation
6.2045584,28.44556,Time warping,Transformation
0.5341076,44.711277,Time warping,Transformation
20.716883,-36.35422,Time warping,Transformation
0.070569865,-17.673498,Time warping,Transformation
-5.658485,47.47408,Time warping,Transformation
7.130502,16.836676,Time warping,Transformation
-11.547698,5.8762054,Time warping,Transformation
-21.517847,15.439163,Time warping,Transformation
30.958265,31.233263,Time warping,Transformation
9.286526,-45.03316,Time warping,Transformation
9.758808,-44.918102,Time warping,Transformation
-17.835438,-6.164475,Time warping,Transformation
41.756046,13.822633,Time warping,Transformation
19.06309,-36.977196,Time warping,Transformation
-31.088322,12.525573,Time warping,Transformation
-18.466158,-6.626617,Time warping,Transformation
23.226833,-3.6786828,Time warping,Transformation
-30.756804,-3.738578,Time warping,Transformation
-44.78992,-22.56553,Time warping,Transformation
20.17201,8.974929,Time warping,Transformation
9.539895,-29.520512,Time warping,Transformation
1.8452191,-35.429024,Time warping,Transformation
40.964996,12.349589,Time warping,Transformation
-6.9537754,43.495373,Time warping,Transformation
0.54778475,44.70311,Time warping,Transformation
-9.017285,48.677437,Time warping,Transformation
-7.9680333,38.105495,Time warping,Transformation
-11.973169,5.4962096,Time warping,Transformation
2.3025763,42.240852,Time warping,Transformation
8.002527,23.445204,Time warping,Transformation
27.914158,-6.1425776,Time warping,Transformation
-30.90958,12.642435,Time warping,Transformation
-20.144012,9.41184,Time warping,Transformation
46.341022,-9.734888,Time warping,Transformation
-56.871365,-5.1023946,Time warping,Transformation
-31.511738,13.7642355,Time warping,Transformation
21.701792,7.2917376,Time warping,Transformation
19.921986,25.773523,Time warping,Transformation
31.123114,31.345198,Time warping,Transformation
6.312715,17.44739,Time warping,Transformation
8.858985,34.194252,Time warping,Transformation
9.55875,36.098682,Time warping,Transformation
8.411665,-43.842583,Time warping,Transformation
13.379941,-43.233032,Time warping,Transformation
-0.8550505,19.685091,Time warping,Transformation
-31.096676,-3.4726768,Time warping,Transformation
-45.87112,-22.61569,Time warping,Transformation
8.53476,34.582703,Time warping,Transformation
31.968063,32.21461,Time warping,Transformation
-32.64034,-0.20606646,Time warping,Transformation
-17.957447,38.52091,Time warping,Transformation
29.710579,-0.82396674,Time warping,Transformation
-31.853632,-2.840044,Time warping,Transformation
28.860403,33.28248,Time warping,Transformation
36.486057,-26.230612,Time warping,Transformation
-32.14967,-2.642422,Time warping,Transformation
19.650898,25.483234,Time warping,Transformation
-29.498243,12.477116,Time warping,Transformation
7.3137527,-30.569744,Time warping,Transformation
-37.021008,25.335526,Time warping,Transformation
-35.842228,25.904966,Time warping,Transformation
-7.5765824,48.337093,Time warping,Transformation
-19.930986,-4.532838,Time warping,Transformation
27.932055,-7.157906,Time warping,Transformation
-34.512543,4.882412,Time warping,Transformation
-9.536848,19.416847,Time warping,Transformation
19.283268,-7.0282993,Time warping,Transformation
-36.970192,25.246283,Time warping,Transformation
-3.1111462,20.264004,Time warping,Transformation
19.274498,-7.063111,Time warping,Transformation
8.937531,-22.540174,Time warping,Transformation
46.010326,-9.631287,Time warping,Transformation
17.707628,26.534534,Time warping,Transformation
38.547455,-24.481226,Time warping,Transformation
-36.299435,26.150393,Time warping,Transformation
-46.08619,-22.18776,Time warping,Transformation
42.16662,0.8073174,Time warping,Transformation
-17.2121,-6.4291506,Time warping,Transformation
39.983383,-24.718536,Time warping,Transformation
20.270664,9.0512905,Time warping,Transformation
8.809983,16.707655,Time warping,Transformation
-2.5112503,-19.777246,Time warping,Transformation
-31.937761,13.9091,Time warping,Transformation
2.2212124,-35.327034,Time warping,Transformation
42.1676,1.587373,Time warping,Transformation
39.243183,-22.860527,Time warping,Transformation
-20.099552,10.6644125,Time warping,Transformation
-56.911827,-5.4106812,Time warping,Transformation
33.12894,32.191193,Time warping,Transformation
-13.746337,18.263338,Time warping,Transformation
30.953423,-8.180173,Time warping,Transformation
-17.817703,-6.4071984,Time warping,Transformation
-45.407505,-22.792885,Time warping,Transformation
3.9895983,-32.757122,Time warping,Transformation
8.401532,-19.801811,Time warping,Transformation
29.002127,0.09635087,Time warping,Transformation
-36.891117,25.910084,Time warping,Transformation
-28.03394,-5.851087,Time warping,Transformation
40.93494,12.616368,Time warping,Transformation
13.6929035,10.731876,Time warping,Transformation
20.87912,7.803672,Time warping,Transformation
-56.776733,-5.1488695,Time warping,Transformation
-7.385766,43.668762,Time warping,Transformation
5.9147034,17.81406,Time warping,Transformation
18.360065,-33.53646,Time warping,Transformation
42.16347,0.78392094,Time warping,Transformation
6.0027943,28.725409,Time warping,Transformation
-18.51997,26.160616,Time warping,Transformation
-44.89736,-20.648388,Time warping,Transformation
17.629885,26.64827,Time warping,Transformation
9.274123,36.13139,Time warping,Transformation
-32.58615,-2.3197742,Time warping,Transformation
11.0432825,-44.89587,Time warping,Transformation
19.48637,8.987763,Time warping,Transformation
9.355551,36.462513,Time warping,Transformation
-18.561398,14.598277,Time warping,Transformation
38.72387,-24.209364,Time warping,Transformation
-56.123947,-4.4270964,Time warping,Transformation
-11.830097,5.766383,Time warping,Transformation
23.307371,-5.9367857,Time warping,Transformation
4.0005636,-32.795185,Time warping,Transformation
18.388945,-33.539173,Time warping,Transformation
-57.030693,-5.3842235,Time warping,Transformation
30.991335,-7.8913913,Time warping,Transformation
-35.239017,28.453077,Time warping,Transformation
-45.19075,-23.042795,Time warping,Transformation
-18.101364,40.22099,Time warping,Transformation
21.832638,7.1512203,Time warping,Transformation
-25.889463,14.781895,Time warping,Transformation
-55.90975,-4.739977,Time warping,Transformation
18.846928,9.055045,Time warping,Transformation
-35.761143,5.7105646,Time warping,Transformation
41.3099,15.426315,Time warping,Transformation
18.38301,-33.538914,Time warping,Transformation
42.379604,4.301651,Time warping,Transformation
-18.203266,40.61412,Time warping,Transformation
-18.55273,40.84607,Time warping,Transformation
-35.884186,5.8885956,Time warping,Transformation
-11.808596,21.462988,Time warping,Transformation
42.269764,5.089737,Time warping,Transformation
32.632355,31.909626,Time warping,Transformation
-18.623402,14.486627,Time warping,Transformation
-3.2598517,-19.24654,Time warping,Transformation
23.448574,-13.653331,Time warping,Transformation
-29.714867,-4.604555,Time warping,Transformation
10.896929,35.299664,Time warping,Transformation
40.932747,12.497035,Time warping,Transformation
-12.036829,4.7007775,Time warping,Transformation
8.769598,16.711689,Time warping,Transformation
-7.8556767,48.077538,Time warping,Transformation
-40.852192,-21.392925,Time warping,Transformation
29.60374,-1.4096702,Time warping,Transformation
-35.962135,25.30226,Time warping,Transformation
18.87238,-5.707206,Time warping,Transformation
7.211831,-30.502975,Time warping,Transformation
-13.41264,18.39592,Time warping,Transformation
-17.740658,-6.671396,Time warping,Transformation
42.40707,4.238132,Time warping,Transformation
18.678307,-37.319057,Time warping,Transformation
9.225699,36.105278,Time warping,Transformation
-35.799435,5.8638253,Time warping,Transformation
19.391819,8.974823,Time warping,Transformation
-17.051159,15.861875,Time warping,Transformation
1.6636741,44.119495,Time warping,Transformation
-17.12378,-6.37244,Time warping,Transformation
-25.686132,14.034834,Time warping,Transformation
12.308388,10.917761,Time warping,Transformation
-6.1853924,20.09281,Time warping,Transformation
29.804798,-0.39147997,Time warping,Transformation
-44.88224,-20.738626,Time warping,Transformation
-20.090895,10.64767,Time warping,Transformation
-44.94938,-21.872337,Time warping,Transformation
-29.915846,-3.9129226,Time warping,Transformation
2.2752757,-35.37369,Time warping,Transformation
19.850185,9.191322,Time warping,Transformation
2.3692448,-35.374916,Time warping,Transformation
-7.956523,38.09968,Time warping,Transformation
-2.824102,-19.195229,Time warping,Transformation
13.336007,10.7746935,Time warping,Transformation
11.483649,33.925594,Time warping,Transformation
36.876995,-25.929173,Time warping,Transformation
-31.739538,13.793316,Time warping,Transformation
-6.4160676,47.34637,Time warping,Transformation
30.67898,-8.644828,Magnitude warping,Transformation
-3.4416797,20.34675,Magnitude warping,Transformation
31.02149,-8.302984,Magnitude warping,Transformation
10.508453,11.577116,Magnitude warping,Transformation
38.12417,15.394519,Magnitude warping,Transformation
10.169219,10.25059,Magnitude warping,Transformation
-55.567448,-4.3257794,Magnitude warping,Transformation
-28.568146,-5.2883654,Magnitude warping,Transformation
-20.252625,27.98474,Magnitude warping,Transformation
-37.335854,26.40203,Magnitude warping,Transformation
38.671345,-26.34605,Magnitude warping,Transformation
31.100243,-8.819783,Magnitude warping,Transformation
-19.307663,-4.834073,Magnitude warping,Transformation
-7.688035,43.80752,Magnitude warping,Transformation
-18.539354,26.186293,Magnitude warping,Transformation
9.041822,-29.881454,Magnitude warping,Transformation
22.851986,-17.381552,Magnitude warping,Transformation
32.474228,33.8787,Magnitude warping,Transformation
-18.973278,39.628624,Magnitude warping,Transformation
11.311404,-43.574368,Magnitude warping,Transformation
22.822533,-17.32435,Magnitude warping,Transformation
20.961926,9.481513,Magnitude warping,Transformation
-43.203465,-22.286863,Magnitude warping,Transformation
20.866825,-35.23085,Magnitude warping,Transformation
-29.06935,14.636227,Magnitude warping,Transformation
-43.253017,-22.598227,Magnitude warping,Transformation
5.640474,18.036644,Magnitude warping,Transformation
29.19942,-0.43881002,Magnitude warping,Transformation
9.039809,-29.879885,Magnitude warping,Transformation
1.6288241,17.909204,Magnitude warping,Transformation
23.42551,-6.130311,Magnitude warping,Transformation
10.850763,9.537379,Magnitude warping,Transformation
37.825306,-25.220236,Magnitude warping,Transformation
-21.833273,15.4186125,Magnitude warping,Transformation
1.825745,43.75772,Magnitude warping,Transformation
-7.4196467,47.074657,Magnitude warping,Transformation
-55.28951,-4.040395,Magnitude warping,Transformation
-29.18845,14.774651,Magnitude warping,Transformation
9.970195,-18.66998,Magnitude warping,Transformation
7.073093,16.824133,Magnitude warping,Transformation
-29.637478,14.780969,Magnitude warping,Transformation
8.01917,23.406723,Magnitude warping,Transformation
-7.6808963,43.791664,Magnitude warping,Transformation
22.974773,-16.950567,Magnitude warping,Transformation
-43.09205,-24.992039,Magnitude warping,Transformation
-3.350828,-18.726458,Magnitude warping,Transformation
18.942675,24.106026,Magnitude warping,Transformation
11.552753,35.58119,Magnitude warping,Transformation
49.11935,-9.007646,Magnitude warping,Transformation
1.130753,-33.779716,Magnitude warping,Transformation
2.630844,43.950703,Magnitude warping,Transformation
-43.13656,-24.923014,Magnitude warping,Transformation
-7.481798,47.13644,Magnitude warping,Transformation
31.168846,32.817142,Magnitude warping,Transformation
-28.639194,-5.1439285,Magnitude warping,Transformation
-19.600698,12.598067,Magnitude warping,Transformation
19.213203,24.39424,Magnitude warping,Transformation
7.132831,-30.672256,Magnitude warping,Transformation
-43.371113,-23.230167,Magnitude warping,Transformation
2.6522303,43.812492,Magnitude warping,Transformation
-7.507101,47.40977,Magnitude warping,Transformation
-34.045605,-1.6574544,Magnitude warping,Transformation
-2.855263,23.643969,Magnitude warping,Transformation
7.1477375,-30.661495,Magnitude warping,Transformation
30.84277,-8.964255,Magnitude warping,Transformation
-7.6641397,43.800583,Magnitude warping,Transformation
-4.918192,23.834095,Magnitude warping,Transformation
38.913403,-25.22721,Magnitude warping,Transformation
-56.45532,-1.8038052,Magnitude warping,Transformation
-35.235435,28.453892,Magnitude warping,Transformation
10.836319,10.051267,Magnitude warping,Transformation
30.646345,-8.623394,Magnitude warping,Transformation
-35.723385,6.362846,Magnitude warping,Transformation
10.167621,-19.19897,Magnitude warping,Transformation
47.956142,-9.423323,Magnitude warping,Transformation
1.9721861,-33.78035,Magnitude warping,Transformation
-17.974586,-5.491274,Magnitude warping,Transformation
-35.552486,6.1862283,Magnitude warping,Transformation
19.138536,-8.506571,Magnitude warping,Transformation
39.129036,-25.847208,Magnitude warping,Transformation
-51.355427,-2.7240074,Magnitude warping,Transformation
10.205774,-19.227058,Magnitude warping,Transformation
-29.341398,15.003087,Magnitude warping,Transformation
-37.518646,27.000298,Magnitude warping,Transformation
-13.081001,5.535885,Magnitude warping,Transformation
-1.4444009,19.872765,Magnitude warping,Transformation
-37.66705,26.547125,Magnitude warping,Transformation
5.81421,28.830454,Magnitude warping,Transformation
31.019354,-8.890971,Magnitude warping,Transformation
-13.731537,18.270084,Magnitude warping,Transformation
38.11623,-25.528324,Magnitude warping,Transformation
2.3264422,44.279198,Magnitude warping,Transformation
-7.378657,47.455116,Magnitude warping,Transformation
-12.946853,5.4383993,Magnitude warping,Transformation
10.735842,-43.947216,Magnitude warping,Transformation
1.8160964,-33.346188,Magnitude warping,Transformation
-9.486935,38.753983,Magnitude warping,Transformation
-2.611845,-18.0096,Magnitude warping,Transformation
2.5345867,43.640602,Magnitude warping,Transformation
39.05235,-26.600672,Magnitude warping,Transformation
42.732285,3.2980893,Magnitude warping,Transformation
2.0402286,44.21997,Magnitude warping,Transformation
11.357785,-43.901356,Magnitude warping,Transformation
21.483536,9.606219,Magnitude warping,Transformation
-18.6631,-5.942868,Magnitude warping,Transformation
11.742896,-45.357403,Magnitude warping,Transformation
6.6421714,28.287546,Magnitude warping,Transformation
38.67655,-25.298618,Magnitude warping,Transformation
9.039716,-29.879562,Magnitude warping,Transformation
20.734278,-35.027733,Magnitude warping,Transformation
-3.358785,-18.686838,Magnitude warping,Transformation
23.073034,-17.108654,Magnitude warping,Transformation
2.675944,43.790215,Magnitude warping,Transformation
39.927624,14.561255,Magnitude warping,Transformation
22.781513,-8.726278,Magnitude warping,Transformation
21.3242,9.59047,Magnitude warping,Transformation
-4.9155064,23.798285,Magnitude warping,Transformation
38.827843,-26.58941,Magnitude warping,Transformation
-7.729204,43.83364,Magnitude warping,Transformation
-16.235203,18.593096,Magnitude warping,Transformation
11.1892,10.551216,Magnitude warping,Transformation
-8.350921,46.449974,Magnitude warping,Transformation
5.6594467,18.023117,Magnitude warping,Transformation
39.112103,-25.172606,Magnitude warping,Transformation
-7.907175,38.084816,Magnitude warping,Transformation
-8.652546,46.40916,Magnitude warping,Transformation
38.31204,-26.384148,Magnitude warping,Transformation
-11.8315935,18.905115,Magnitude warping,Transformation
-40.849033,-21.429888,Magnitude warping,Transformation
23.431053,-6.1331005,Magnitude warping,Transformation
42.306965,3.4904008,Magnitude warping,Transformation
11.836697,-45.55121,Magnitude warping,Transformation
-30.119455,13.772416,Magnitude warping,Transformation
23.24525,-3.556333,Magnitude warping,Transformation
17.247412,24.105251,Magnitude warping,Transformation
-3.5597425,-18.503284,Magnitude warping,Transformation
47.513126,-8.955202,Magnitude warping,Transformation
11.66064,36.420155,Magnitude warping,Transformation
0.28739396,19.374453,Magnitude warping,Transformation
-12.812469,5.8173485,Magnitude warping,Transformation
10.122109,10.252279,Magnitude warping,Transformation
28.589108,-0.6480755,Magnitude warping,Transformation
-34.054928,-1.4664465,Magnitude warping,Transformation
11.260783,10.200958,Magnitude warping,Transformation
2.6301153,43.819134,Magnitude warping,Transformation
0.26782507,19.372345,Magnitude warping,Transformation
-43.646355,-23.31147,Magnitude warping,Transformation
-13.092502,5.6317997,Magnitude warping,Transformation
23.44396,-6.140759,Magnitude warping,Transformation
-51.36107,-2.7246196,Magnitude warping,Transformation
42.208492,1.7959263,Magnitude warping,Transformation
-7.4196215,47.427433,Magnitude warping,Transformation
-44.084526,-23.401712,Magnitude warping,Transformation
22.868423,-16.28057,Magnitude warping,Transformation
32.442123,34.07493,Magnitude warping,Transformation
10.074341,-18.659534,Magnitude warping,Transformation
28.874805,33.30132,Magnitude warping,Transformation
-7.6963797,43.82776,Magnitude warping,Transformation
39.095676,-26.905611,Magnitude warping,Transformation
40.11916,15.584402,Magnitude warping,Transformation
32.306095,33.583035,Magnitude warping,Transformation
20.397518,-35.840042,Magnitude warping,Transformation
39.674484,15.48008,Magnitude warping,Transformation
-0.40860167,-18.339033,Magnitude warping,Transformation
39.862827,14.812113,Magnitude warping,Transformation
-6.608959,20.08141,Magnitude warping,Transformation
-16.242023,18.597448,Magnitude warping,Transformation
31.918653,34.07742,Magnitude warping,Transformation
42.208786,1.7997415,Magnitude warping,Transformation
-18.56604,26.213396,Magnitude warping,Transformation
18.79473,-5.4188824,Magnitude warping,Transformation
-33.462723,-1.8218896,Magnitude warping,Transformation
39.091263,-25.564518,Magnitude warping,Transformation
11.771439,36.201107,Magnitude warping,Transformation
11.54938,36.3242,Magnitude warping,Transformation
11.240893,10.803661,Magnitude warping,Transformation
-18.863754,39.666367,Magnitude warping,Transformation
11.124595,35.90634,Magnitude warping,Transformation
-16.242035,18.600086,Magnitude warping,Transformation
1.4813843,-33.334686,Magnitude warping,Transformation
19.290432,-6.985629,Magnitude warping,Transformation
10.794174,-42.019165,Magnitude warping,Transformation
-11.8196945,18.898836,Magnitude warping,Transformation
1.2319984,-33.620914,Magnitude warping,Transformation
10.531098,10.038523,Magnitude warping,Transformation
38.1323,15.395727,Magnitude warping,Transformation
9.84586,-18.791433,Magnitude warping,Transformation
3.9847972,-32.72248,Magnitude warping,Transformation
29.471846,-0.66221887,Magnitude warping,Transformation
-43.24494,-23.054281,Magnitude warping,Transformation
-44.555603,-23.337353,Magnitude warping,Transformation
-8.232913,47.32136,Magnitude warping,Transformation
10.234279,-19.13313,Magnitude warping,Transformation
-18.998001,39.722057,Magnitude warping,Transformation
9.844017,-18.791183,Magnitude warping,Transformation
-18.565634,-5.939499,Magnitude warping,Transformation
-20.489643,27.808737,Magnitude warping,Transformation
10.349165,9.783385,Magnitude warping,Transformation
30.71015,-8.846083,Magnitude warping,Transformation
23.423777,-6.134745,Magnitude warping,Transformation
-7.719469,43.836506,Magnitude warping,Transformation
21.556,1.2475294,Magnitude warping,Transformation
-20.121777,10.740771,Magnitude warping,Transformation
-33.42362,-1.7198704,Magnitude warping,Transformation
-40.858047,-21.441,Magnitude warping,Transformation
32.290916,33.255604,Magnitude warping,Transformation
28.73977,-0.620107,Magnitude warping,Transformation
47.919388,-9.538001,Magnitude warping,Transformation
18.70852,24.79713,Magnitude warping,Transformation
-28.68425,13.858753,Magnitude warping,Transformation
42.96388,4.027306,Magnitude warping,Transformation
-18.570744,26.221592,Magnitude warping,Transformation
-25.963833,14.897124,Magnitude warping,Transformation
-55.574326,-4.0773377,Magnitude warping,Transformation
40.38072,15.345729,Magnitude warping,Transformation
10.820196,10.052309,Magnitude warping,Transformation
32.036472,33.257633,Magnitude warping,Transformation
2.4651723,44.169907,Magnitude warping,Transformation
-10.943482,21.873627,Magnitude warping,Transformation
5.912494,29.616684,Magnitude warping,Transformation
8.018412,23.406923,Magnitude warping,Transformation
2.3120651,42.359077,Magnitude warping,Transformation
1.7315235,-33.762177,Magnitude warping,Transformation
10.398688,-28.974897,Magnitude warping,Transformation
-34.05806,-1.465387,Magnitude warping,Transformation
-8.66042,46.82487,Magnitude warping,Transformation
-37.487785,26.865437,Magnitude warping,Transformation
1.9024038,43.713947,Magnitude warping,Transformation
21.447628,9.337871,Magnitude warping,Transformation
-44.00018,-23.605553,Magnitude warping,Transformation
-28.85922,14.994746,Magnitude warping,Transformation
-37.26767,27.211245,Magnitude warping,Transformation
22.669554,-16.036375,Magnitude warping,Transformation
37.90162,-25.808674,Magnitude warping,Transformation
7.2068434,25.390753,Magnitude warping,Transformation
19.286093,-6.981588,Magnitude warping,Transformation
40.163357,14.456751,Magnitude warping,Transformation
-35.498203,6.2493577,Magnitude warping,Transformation
42.566372,3.4389489,Magnitude warping,Transformation
-43.110405,-24.978388,Magnitude warping,Transformation
9.821389,10.292783,Magnitude warping,Transformation
38.257298,-26.035519,Magnitude warping,Transformation
-28.704048,-5.287296,Magnitude warping,Transformation
21.554651,1.252724,Magnitude warping,Transformation
23.429468,-6.131016,Magnitude warping,Transformation
10.433912,-28.969381,Magnitude warping,Transformation
-7.728179,47.375713,Magnitude warping,Transformation
1.5692029,-34.038147,Noise injection,Transformation
-7.9203086,47.15142,Noise injection,Transformation
23.41956,-13.725234,Noise injection,Transformation
30.740862,-8.547627,Noise injection,Transformation
9.898217,-18.987408,Noise injection,Transformation
22.632336,-16.692373,Noise injection,Transformation
40.187096,15.034961,Noise injection,Transformation
10.730831,10.67537,Noise injection,Transformation
10.794689,-42.01959,Noise injection,Transformation
1.5941558,-34.203228,Noise injection,Transformation
1.4091123,-34.171726,Noise injection,Transformation
5.813062,28.829317,Noise injection,Transformation
6.6209517,28.26886,Noise injection,Transformation
11.344458,35.920483,Noise injection,Transformation
-7.6875854,43.811405,Noise injection,Transformation
7.2097206,25.37941,Noise injection,Transformation
30.748419,-8.517783,Noise injection,Transformation
-2.5990386,-18.561087,Noise injection,Transformation
-6.0266848,23.265432,Noise injection,Transformation
38.612133,-25.790108,Noise injection,Transformation
-35.639713,6.1429715,Noise injection,Transformation
31.800045,33.553368,Noise injection,Transformation
-20.204348,27.405573,Noise injection,Transformation
-18.015823,38.59123,Noise injection,Transformation
40.47626,14.9375515,Noise injection,Transformation
3.961194,-32.734814,Noise injection,Transformation
-29.794437,14.228456,Noise injection,Transformation
-7.921761,47.090332,Noise injection,Transformation
21.065102,9.211031,Noise injection,Transformation
-12.560076,5.762886,Noise injection,Transformation
-4.9171095,23.803741,Noise injection,Transformation
42.46341,3.693431,Noise injection,Transformation
20.505856,-35.5878,Noise injection,Transformation
-29.660107,14.241963,Noise injection,Transformation
0.26256585,19.37564,Noise injection,Transformation
-28.702139,-4.7511,Noise injection,Transformation
2.372807,44.0301,Noise injection,Transformation
-0.40246123,-18.332613,Noise injection,Transformation
-32.82213,-0.29796457,Noise injection,Transformation
2.3137224,42.356102,Noise injection,Transformation
6.6204295,28.267603,Noise injection,Transformation
8.021105,23.399109,Noise injection,Transformation
7.0821977,16.816841,Noise injection,Transformation
-51.339893,-2.721391,Noise injection,Transformation
31.681787,33.713757,Noise injection,Transformation
23.234926,-3.5793917,Noise injection,Transformation
-35.698452,6.1871114,Noise injection,Transformation
